"ID","Species","metersLongitude","metersLatitude","decimalLatitude","decimalLongitude","source_ID","Sex","Age","Day","Month","Year","sampling_method","uncertainty","Sourcefile","yDay","wind_killed","d2H"
"X938","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2415","F","A",26,5,2014,"TURBINE_CARCASS",NA,"Campbell",146,"yes",-21.6
"X939","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2416","F","A",29,5,2014,"TURBINE_CARCASS",NA,"Campbell",149,"yes",-30.47
"X940","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2418","F",NA,22,6,2014,"TURBINE_CARCASS",NA,"Campbell",173,"yes",-30.99
"X941","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2419","F","A",25,6,2014,"TURBINE_CARCASS",NA,"Campbell",176,"yes",-23.29
"X942","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2420","F","A",27,6,2014,"TURBINE_CARCASS",NA,"Campbell",178,"yes",-59.52
"X943","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2421","M","J",28,6,2014,"TURBINE_CARCASS",NA,"Campbell",179,"yes",-24.95
"X944","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2422","F",NA,4,7,2014,"TURBINE_CARCASS",NA,"Campbell",185,"yes",-36.06
"X945","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2423","F","A",4,7,2014,"TURBINE_CARCASS",NA,"Campbell",185,"yes",-34.9
"X946","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2424","F","J",5,7,2014,"TURBINE_CARCASS",NA,"Campbell",186,"yes",-28.11
"X947","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2425","F","A",10,7,2014,"TURBINE_CARCASS",NA,"Campbell",191,"yes",-30.27
"X948","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2426","M","A",10,7,2014,"TURBINE_CARCASS",NA,"Campbell",191,"yes",-34.36
"X949","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2428","F",NA,15,7,2014,"TURBINE_CARCASS",NA,"Campbell",196,"yes",-25.61
"X950","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2429","F","J",16,7,2014,"TURBINE_CARCASS",NA,"Campbell",197,"yes",-31.34
"X951","LABO",691831.6486726,102566.56602428,40.6,-87.3,"243",NA,NA,20,8,2010,"TURBINE_CARCASS",15581,"Campbell",232,"yes",-47.25
"X952","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2430","M","A",16,7,2014,"TURBINE_CARCASS",NA,"Campbell",197,"yes",-26.93
"X953","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2432","M","J",16,7,2014,"TURBINE_CARCASS",NA,"Campbell",197,"yes",-37.01
"X954","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2433","M","A",16,7,2014,"TURBINE_CARCASS",NA,"Campbell",197,"yes",-32.79
"X955","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2434","F","J",19,7,2014,"TURBINE_CARCASS",NA,"Campbell",200,"yes",-41.02
"X956","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2435","F","A",20,7,2014,"TURBINE_CARCASS",NA,"Campbell",201,"yes",-37.74
"X957","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2436","M","A",20,7,2014,"TURBINE_CARCASS",NA,"Campbell",201,"yes",-33.01
"X958","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2437","F","A",20,7,2014,"TURBINE_CARCASS",NA,"Campbell",201,"yes",-44.06
"X959","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2438","F","J",21,7,2014,"TURBINE_CARCASS",NA,"Campbell",202,"yes",-37.98
"X960","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2439","F","A",22,7,2014,"TURBINE_CARCASS",NA,"Campbell",203,"yes",-27.64
"X961","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2440","M","A",22,7,2014,"TURBINE_CARCASS",NA,"Campbell",203,"yes",-36.28
"X962","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2441","F","A",23,7,2014,"TURBINE_CARCASS",NA,"Campbell",204,"yes",-34.41
"X963","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2442","F","J",23,7,2014,"TURBINE_CARCASS",NA,"Campbell",204,"yes",-26.56
"X964","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2445","M","A",23,7,2014,"TURBINE_CARCASS",NA,"Campbell",204,"yes",-30.23
"X965","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2446","F","J",23,7,2014,"TURBINE_CARCASS",NA,"Campbell",204,"yes",-36.88
"X966","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2447","F","A",23,7,2014,"TURBINE_CARCASS",NA,"Campbell",204,"yes",-32.99
"X967","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2448","F","A",24,7,2014,"TURBINE_CARCASS",NA,"Campbell",205,"yes",-39.27
"X968","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2449","M","A",24,7,2014,"TURBINE_CARCASS",NA,"Campbell",205,"yes",-41.72
"X969","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2451","F","A",24,7,2014,"TURBINE_CARCASS",NA,"Campbell",205,"yes",-48.36
"X970","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2452","F","A",24,7,2014,"TURBINE_CARCASS",NA,"Campbell",205,"yes",-33.8
"X971","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2453","M","A",24,7,2014,"TURBINE_CARCASS",NA,"Campbell",205,"yes",-33.05
"X972","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2454","F","A",24,7,2014,"TURBINE_CARCASS",NA,"Campbell",205,"yes",-41.68
"X973","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2455","M","A",25,7,2014,"TURBINE_CARCASS",NA,"Campbell",206,"yes",-34.46
"X974","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2460","F","A",26,7,2014,"TURBINE_CARCASS",NA,"Campbell",207,"yes",-37.31
"X975","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2461","M","A",28,7,2014,"TURBINE_CARCASS",NA,"Campbell",209,"yes",-34.42
"X976","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2462","F","A",28,7,2014,"TURBINE_CARCASS",NA,"Campbell",209,"yes",-42.81
"X977","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2463","M","A",29,7,2014,"TURBINE_CARCASS",NA,"Campbell",210,"yes",-41.7
"X978","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2465","M","A",29,7,2014,"TURBINE_CARCASS",NA,"Campbell",210,"yes",-33.72
"X979","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2466","M","A",30,7,2014,"TURBINE_CARCASS",NA,"Campbell",211,"yes",-39.28
"X980","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2467","F","A",31,7,2014,"TURBINE_CARCASS",NA,"Campbell",212,"yes",-23.54
"X981","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2468","M","A",31,7,2014,"TURBINE_CARCASS",NA,"Campbell",212,"yes",-33.45
"X982","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2469","M","A",1,8,2014,"TURBINE_CARCASS",NA,"Campbell",213,"yes",-34.6
"X983","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2470","F","A",1,8,2014,"TURBINE_CARCASS",NA,"Campbell",213,"yes",-33.76
"X984","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2471","M","A",2,8,2014,"TURBINE_CARCASS",NA,"Campbell",214,"yes",-52
"X985","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2472","F","A",2,8,2014,"TURBINE_CARCASS",NA,"Campbell",214,"yes",-36.66
"X986","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2473","F","A",2,8,2014,"TURBINE_CARCASS",NA,"Campbell",214,"yes",-35.46
"X987","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2474","F","A",2,8,2014,"TURBINE_CARCASS",NA,"Campbell",214,"yes",-39.81
"X988","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2475","F","A",2,8,2014,"TURBINE_CARCASS",NA,"Campbell",214,"yes",-33.51
"X989","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2476","M","J",2,8,2014,"TURBINE_CARCASS",NA,"Campbell",214,"yes",-50.39
"X990","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2477","M","A",2,8,2014,"TURBINE_CARCASS",NA,"Campbell",214,"yes",-48.28
"X991","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2478","F","A",2,8,2014,"TURBINE_CARCASS",NA,"Campbell",214,"yes",-27.61
"X992","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2479","F","A",3,8,2014,"TURBINE_CARCASS",NA,"Campbell",215,"yes",-47.3
"X993","LABO",691831.6486726,102566.56602428,40.6,-87.3,"248",NA,NA,20,8,2010,"TURBINE_CARCASS",15581,"Campbell",232,"yes",-42.79
"X994","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2480","F","A",3,8,2014,"TURBINE_CARCASS",NA,"Campbell",215,"yes",-33.84
"X995","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2482","M","A",3,8,2014,"TURBINE_CARCASS",NA,"Campbell",215,"yes",-36.1
"X996","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2483","M","A",3,8,2014,"TURBINE_CARCASS",NA,"Campbell",215,"yes",-41.29
"X997","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2484","F","A",3,8,2014,"TURBINE_CARCASS",NA,"Campbell",215,"yes",-29.64
"X998","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2485","M","A",3,8,2014,"TURBINE_CARCASS",NA,"Campbell",215,"yes",-45.78
"X999","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2486","F","A",4,8,2014,"TURBINE_CARCASS",NA,"Campbell",216,"yes",-31.5
"X1000","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2487","M","A",4,8,2014,"TURBINE_CARCASS",NA,"Campbell",216,"yes",-31.95
"X1001","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2488","M","A",4,8,2014,"TURBINE_CARCASS",NA,"Campbell",216,"yes",-32.78
"X1002","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2489","M","A",4,8,2014,"TURBINE_CARCASS",NA,"Campbell",216,"yes",-44.1
"X1003","LABO",691831.6486726,102566.56602428,40.6,-87.3,"249","M",NA,23,8,2010,"TURBINE_CARCASS",15581,"Campbell",235,"yes",-98.46
"X1004","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2490","M","A",4,8,2014,"TURBINE_CARCASS",NA,"Campbell",216,"yes",-14.92
"X1005","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2491","F","A",5,8,2014,"TURBINE_CARCASS",NA,"Campbell",217,"yes",-35.54
"X1006","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2492","F","J",5,8,2014,"TURBINE_CARCASS",NA,"Campbell",217,"yes",-29.02
"X1007","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2493","F","A",5,8,2014,"TURBINE_CARCASS",NA,"Campbell",217,"yes",-40.96
"X1008","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2494","F","A",5,8,2014,"TURBINE_CARCASS",NA,"Campbell",217,"yes",-17.53
"X1009","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2495","F","J",5,8,2014,"TURBINE_CARCASS",NA,"Campbell",217,"yes",-24.59
"X1010","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2496","F","J",5,8,2014,"TURBINE_CARCASS",NA,"Campbell",217,"yes",-36.83
"X1011","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2497","F",NA,5,8,2014,"TURBINE_CARCASS",NA,"Campbell",217,"yes",-37.52
"X1012","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2499","M","A",5,8,2014,"TURBINE_CARCASS",NA,"Campbell",217,"yes",-35.95
"X1013","LABO",691831.6486726,102566.56602428,40.6,-87.3,"250",NA,NA,19,8,2010,"TURBINE_CARCASS",15581,"Campbell",231,"yes",-87.11
"X1014","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2500","M","A",5,8,2014,"TURBINE_CARCASS",NA,"Campbell",217,"yes",-45.36
"X1015","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2501","F","J",5,8,2014,"TURBINE_CARCASS",NA,"Campbell",217,"yes",-42.07
"X1016","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2502","F","J",5,8,2014,"TURBINE_CARCASS",NA,"Campbell",217,"yes",-40.06
"X1017","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2503","F","A",6,8,2014,"TURBINE_CARCASS",NA,"Campbell",218,"yes",-29.3
"X1018","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2504","F","A",6,8,2014,"TURBINE_CARCASS",NA,"Campbell",218,"yes",-36.99
"X1019","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2505","M","A",6,8,2014,"TURBINE_CARCASS",NA,"Campbell",218,"yes",-40.86
"X1020","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2506","M","J",6,8,2014,"TURBINE_CARCASS",NA,"Campbell",218,"yes",-27.54
"X1021","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2507","M","A",6,8,2014,"TURBINE_CARCASS",NA,"Campbell",218,"yes",-25.17
"X1022","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2508","F","A",6,8,2014,"TURBINE_CARCASS",NA,"Campbell",218,"yes",-49.54
"X1023","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2509","M","J",6,8,2014,"TURBINE_CARCASS",NA,"Campbell",218,"yes",-43.08
"X1024","LABO",691831.6486726,102566.56602428,40.6,-87.3,"251","M",NA,19,8,2010,"TURBINE_CARCASS",15581,"Campbell",231,"yes",-43.47
"X1025","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2510","F",NA,7,8,2014,"TURBINE_CARCASS",NA,"Campbell",219,"yes",-43.77
"X1026","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2511","F","A",8,8,2014,"TURBINE_CARCASS",NA,"Campbell",220,"yes",-21.31
"X1027","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2512","F","A",8,8,2014,"TURBINE_CARCASS",NA,"Campbell",220,"yes",-52.68
"X1028","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2513","F","A",9,8,2014,"TURBINE_CARCASS",NA,"Campbell",221,"yes",-37.91
"X1029","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2514","F","J",9,8,2014,"TURBINE_CARCASS",NA,"Campbell",221,"yes",-39.88
"X1030","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2515","F","J",9,8,2014,"TURBINE_CARCASS",NA,"Campbell",221,"yes",-36.52
"X1031","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2516","F","J",9,8,2014,"TURBINE_CARCASS",NA,"Campbell",221,"yes",-25.71
"X1032","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2517","F","A",9,8,2014,"TURBINE_CARCASS",NA,"Campbell",221,"yes",-24.54
"X1033","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2518","M","A",9,8,2014,"TURBINE_CARCASS",NA,"Campbell",221,"yes",-27.77
"X1034","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2519","F","A",9,8,2014,"TURBINE_CARCASS",NA,"Campbell",221,"yes",-36.29
"X1035","LABO",691831.6486726,102566.56602428,40.6,-87.3,"252",NA,NA,19,8,2010,"TURBINE_CARCASS",15581,"Campbell",231,"yes",-90.39
"X1036","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2520","F",NA,9,8,2014,"TURBINE_CARCASS",NA,"Campbell",221,"yes",-28.98
"X1037","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2521","M","A",9,8,2014,"TURBINE_CARCASS",NA,"Campbell",221,"yes",-31
"X1038","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2522","M","A",10,8,2014,"TURBINE_CARCASS",NA,"Campbell",222,"yes",-31.8
"X1039","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2523","M","A",10,8,2014,"TURBINE_CARCASS",NA,"Campbell",222,"yes",-30.11
"X1040","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2524","M","A",10,8,2014,"TURBINE_CARCASS",NA,"Campbell",222,"yes",-30.13
"X1041","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2525","M","A",10,8,2014,"TURBINE_CARCASS",NA,"Campbell",222,"yes",-48.84
"X1042","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2526","M","A",10,8,2014,"TURBINE_CARCASS",NA,"Campbell",222,"yes",-33.8
"X1043","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2527","M","A",10,8,2014,"TURBINE_CARCASS",NA,"Campbell",222,"yes",-43.83
"X1044","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2528","M","A",10,8,2014,"TURBINE_CARCASS",NA,"Campbell",222,"yes",-43.37
"X1045","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2529","F","A",11,8,2014,"TURBINE_CARCASS",NA,"Campbell",223,"yes",-39.08
"X1046","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2530","F","A",11,8,2014,"TURBINE_CARCASS",NA,"Campbell",223,"yes",-37.39
"X1047","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2531","F","A",12,8,2014,"TURBINE_CARCASS",NA,"Campbell",224,"yes",-29.92
"X1048","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2532","M","A",12,8,2014,"TURBINE_CARCASS",NA,"Campbell",224,"yes",-44.78
"X1049","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2533","F","A",12,8,2014,"TURBINE_CARCASS",NA,"Campbell",224,"yes",-47.85
"X1050","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2534","F","A",13,8,2014,"TURBINE_CARCASS",NA,"Campbell",225,"yes",-45.44
"X1051","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2535","F","A",13,8,2014,"TURBINE_CARCASS",NA,"Campbell",225,"yes",-37.64
"X1052","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2536","F",NA,13,8,2014,"TURBINE_CARCASS",NA,"Campbell",225,"yes",-29.62
"X1053","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2537","M","A",13,8,2014,"TURBINE_CARCASS",NA,"Campbell",225,"yes",-29.6
"X1054","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2538","M","A",14,8,2014,"TURBINE_CARCASS",NA,"Campbell",226,"yes",-45.96
"X1055","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2539","F","A",14,8,2014,"TURBINE_CARCASS",NA,"Campbell",226,"yes",-43.39
"X1056","LABO",691831.6486726,102566.56602428,40.6,-87.3,"254",NA,NA,21,8,2010,"TURBINE_CARCASS",15581,"Campbell",233,"yes",-41.35
"X1057","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2540","M",NA,14,8,2014,"TURBINE_CARCASS",NA,"Campbell",226,"yes",-31.64
"X1058","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2541","M","A",14,8,2014,"TURBINE_CARCASS",NA,"Campbell",226,"yes",-48.37
"X1059","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2542","M","A",15,8,2014,"TURBINE_CARCASS",NA,"Campbell",227,"yes",-47.93
"X1060","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2543","M",NA,15,8,2014,"TURBINE_CARCASS",NA,"Campbell",227,"yes",-26.72
"X1061","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2544","F","J",16,8,2014,"TURBINE_CARCASS",NA,"Campbell",228,"yes",-37.19
"X1062","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2545","F","A",16,8,2014,"TURBINE_CARCASS",NA,"Campbell",228,"yes",-22.77
"X1063","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2548","F","J",16,8,2014,"TURBINE_CARCASS",NA,"Campbell",228,"yes",-36.84
"X1064","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2549","M","A",17,8,2014,"TURBINE_CARCASS",NA,"Campbell",229,"yes",-57.09
"X1065","LABO",691831.6486726,102566.56602428,40.6,-87.3,"255","F",NA,27,8,2010,"TURBINE_CARCASS",15581,"Campbell",239,"yes",-94.97
"X1066","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2550","M",NA,17,8,2014,"TURBINE_CARCASS",NA,"Campbell",229,"yes",-39.71
"X1067","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2551","F","A",18,8,2014,"TURBINE_CARCASS",NA,"Campbell",230,"yes",-29.44
"X1068","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2552","F","A",19,8,2014,"TURBINE_CARCASS",NA,"Campbell",231,"yes",-49.02
"X1069","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2553","F","A",20,8,2014,"TURBINE_CARCASS",NA,"Campbell",232,"yes",-44.62
"X1070","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2554","M","A",20,8,2014,"TURBINE_CARCASS",NA,"Campbell",232,"yes",-46.44
"X1071","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2555","F","A",21,8,2014,"TURBINE_CARCASS",NA,"Campbell",233,"yes",-53.8
"X1072","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2556","F","A",28,8,2014,"TURBINE_CARCASS",NA,"Campbell",240,"yes",-32.27
"X1073","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2557","M",NA,31,8,2014,"TURBINE_CARCASS",NA,"Campbell",243,"yes",-42.18
"X1074","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2558","M","A",3,9,2014,"TURBINE_CARCASS",NA,"Campbell",246,"yes",-32.43
"X1075","LABO",691831.6486726,102566.56602428,40.6,-87.3,"256","F",NA,27,8,2010,"TURBINE_CARCASS",15581,"Campbell",239,"yes",-39.47
"X1076","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2560","M","A",6,9,2014,"TURBINE_CARCASS",NA,"Campbell",249,"yes",-28.21
"X1077","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2561","F","A",6,9,2014,"TURBINE_CARCASS",NA,"Campbell",249,"yes",-25
"X1078","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2564","M","A",8,9,2014,"TURBINE_CARCASS",NA,"Campbell",251,"yes",-38.64
"X1079","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2565","M","A",9,9,2014,"TURBINE_CARCASS",NA,"Campbell",252,"yes",-39.05
"X1080","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2566","M","J",9,9,2014,"TURBINE_CARCASS",NA,"Campbell",252,"yes",-16.05
"X1081","LABO",691831.6486726,102566.56602428,40.6,-87.3,"257","F",NA,27,8,2010,"TURBINE_CARCASS",15581,"Campbell",239,"yes",-48.63
"X1082","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2570","M","A",13,9,2014,"TURBINE_CARCASS",NA,"Campbell",256,"yes",-37.08
"X1083","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2572","M","A",15,9,2014,"TURBINE_CARCASS",NA,"Campbell",258,"yes",-36.15
"X1084","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2573","M","A",15,9,2014,"TURBINE_CARCASS",NA,"Campbell",258,"yes",-37.96
"X1085","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2574","M","A",16,9,2014,"TURBINE_CARCASS",NA,"Campbell",259,"yes",-48.34
"X1086","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2576","M","A",19,9,2014,"TURBINE_CARCASS",NA,"Campbell",262,"yes",-20.64
"X1087","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2579","M",NA,20,9,2014,"TURBINE_CARCASS",NA,"Campbell",263,"yes",-41.6
"X1088","LABO",691831.6486726,102566.56602428,40.6,-87.3,"258","F",NA,27,8,2010,"TURBINE_CARCASS",15581,"Campbell",239,"yes",-48.27
"X1089","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2581","M","A",21,9,2014,"TURBINE_CARCASS",NA,"Campbell",264,"yes",-32.68
"X1090","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2583","M","A",24,9,2014,"TURBINE_CARCASS",NA,"Campbell",267,"yes",-36.86
"X1091","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2584","M","A",26,9,2014,"TURBINE_CARCASS",NA,"Campbell",269,"yes",-33.67
"X1092","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2585","M",NA,27,9,2014,"TURBINE_CARCASS",NA,"Campbell",270,"yes",-36.06
"X1093","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2586","M","A",29,9,2014,"TURBINE_CARCASS",NA,"Campbell",272,"yes",-22.7
"X1094","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2587","M","A",11,10,2014,"TURBINE_CARCASS",NA,"Campbell",284,"yes",-26.92
"X1095","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2588","M","A",20,10,2014,"TURBINE_CARCASS",NA,"Campbell",293,"yes",-27.1
"X1096","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2589","M","A",23,10,2014,"TURBINE_CARCASS",NA,"Campbell",296,"yes",-46.91
"X1097","LABO",691831.6486726,102566.56602428,40.6,-87.3,"259","M",NA,27,8,2010,"TURBINE_CARCASS",15581,"Campbell",239,"yes",-89.61
"X1098","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2590","M","A",23,10,2014,"TURBINE_CARCASS",NA,"Campbell",296,"yes",-31.2
"X1099","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2591","M","A",24,10,2014,"TURBINE_CARCASS",NA,"Campbell",297,"yes",-42.82
"X1100","LABO",-123447.278346792,-738555.45580019,33.7,-97.4,"2592","M","A",26,10,2014,"TURBINE_CARCASS",NA,"Campbell",299,"yes",-53.08
